AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;FUNDICION;IDH;INGRESO FAMILIAR;MINERIA NO METALICA;MINERIA SUBTERRANEA;POBLACION 18 AÑOS;POBLACION;REFINERIA;TOTAL DE TRANSFERENCIAS
2005;02-301312;ASIA;  MUNICIPALIDAD DISTRITAL DE ASIA;CAÑETE;LIMA;150502;8.134639222;12191.07;74.2394974;;0.40830647;446.0110258;1;;57.73602863;5272;;18004.29
2005;05-301315;CHILCA;  MUNICIPALIDAD DISTRITAL DE CHILCA;CAÑETE;LIMA;150505;7.545936799;78933.46;74.43261425;;0.405258168;453.6474475;1;;57.42312058;15265.5;;119123.43
2005;06-301316;COAYLLO;  MUNICIPALIDAD DISTRITAL DE COAYLLO;CAÑETE;LIMA;150506;9.512372258;6965.72;72.4242106;;0.428738309;410.4854397;;1;88.85148759;1050.5;;10522.81
2005;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;7.879572581;1342115.71;74.73510488;;0.424119255;460.526746;;1;70.03654025;86607.5;;1857583.32
2005;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;7.839372412;19504.35;74.19887118;;0.392248168;394.9251079;;1;69.60301491;1143.5;;26405.88
2005;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;5.903900903;245819.76;71.4028465;;0.390768691;491.320308;;1;64.75659887;6649.5;;383724.02
2005;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.671403821;105564.06;71.60446523;;0.362300552;335.7133476;1;;71.88272046;4344;;141965.89
2005;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.311441235;88500.02;71.4839596;;0.420155491;434.9791599;;1;70.48411314;5129.5;;189816.72
2005;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;6.167106447;244034.55;74.1450075;;0.44403112;561.9696369;1;;83.5145599;55480;;353549.19
2005;01-301383;OYON;  MUNICIPALIDAD PROVINCIAL DE OYON;OYON;LIMA;150901;5.523779427;346012.52;68.82435975;;0.344272798;411.1232922;1;1;56.81933567;11763.5;;1075143.84
2005;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;5.907015371;58382.51;67.8517253;;0.351238572;383.5266983;;1;73.34160726;1079.5;;161658.62
2005;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.017256948;2400063.24;72.2024945;;0.347023511;311.7810365;1;;64.43071299;3357.5;;3485251.19
2005;03-301500;PACOCHA;  MUNICIPALIDAD DISTRITAL DE PACOCHA;ILO;MOQUEGUA;180303;13.08398113;410812.21;73.3378742;1;0.566325588;676.5614232;;;94.98819706;5549.5;1;587305.04
2005;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;9.424900213;1078619.71;72.03936785;;0.347359961;256.7512161;;1;65.80063158;9356.5;;1417931.82
2005;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.057244912;1519120.93;71.00302783;;0.293150536;183.3999326;;1;70.89444451;14983;;2711745.86
2005;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;10.75675732;1638649.2;71.10058813;;0.386172337;292.1725641;;1;81.91727899;27162;;2188677.5
2005;01-301566;PAITA;  MUNICIPALIDAD PROVINCIAL DE PAITA;PAITA;PIURA;200501;8.565157147;305.43;72.1283012;;0.371202875;343.4055711;1;;60.45897349;65860.5;;7089611.83
2005;02-301567;AMOTAPE;  MUNICIPALIDAD DISTRITAL DE AMOTAPE;PAITA;PIURA;200502;6.203492856;104.38;71.01196118;;0.315380851;274.3912221;1;;57.70763053;2451;;379282.49
2005;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.004558994;3073.13;69.7266503;;0.317643139;295.3244751;1;;46.56545744;28805.5;;5169170.92
2005;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;6.271007459;4126228.55;65.0867351;;0.259005694;200.1388269;;1;48.90631639;5775;;6666325.38
2005;04-301684;CARACOTO;  MUNICIPALIDAD DISTRITAL DE CARACOTO;SAN ROMAN;PUNO;211104;4.271518167;302430.95;67.98472155;;0.218478675;167.4776658;1;;45.92856169;7105.5;;384179.8
2005;06-301690;QUIACA;  MUNICIPALIDAD DISTRITAL DE QUIACA;SANDIA;PUNO;211206;5.554326832;92228.66;65.3530617;;0.208878502;154.2346832;;1;36.0212133;2251;;119086.79
2005;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.655835762;10514.11;72.83396408;;0.304456117;231.072869;1;;48.22367198;60747.5;;11093.02
2005;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.214694345;47796.79;73.21002625;;0.270315713;201.2480729;1;;43.03393893;33957;;49745.75
2005;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.297601754;278.39;71.45093565;;0.263550968;194.7602342;1;;42.83799139;1079.5;;293.95
2005;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.469428548;;72.20693795;;0.393821059;369.5170166;1;;82.11824199;8009;;742143.78
2006;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;010701;6.518760008;942.85;71.56172893;;0.283254174;238.8299224;1;;38.51505969;52869;;1417.66
2006;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;020201;8.323634955;353383.21;68.41385328;;0.312009544;248.7213953;;1;51.90864237;2251;;354565.4
2006;08-300117;HUALLANCA;  MUNICIPALIDAD DISTRITAL DE HUALLANCA;BOLOGNESI;ANCASH;020508;7.499865325;1991257.22;70.3096278;;0.292536877;250.7720866;;1;36.00398414;8279;;2078861.45
2006;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;020607;4.929944782;270479.27;67.49977755;;0.25596235;240.8425149;1;;36.85769916;1520;;271443.4
2006;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;021007;4.013146354;7318345.61;67.192004;;0.217565995;183.2739834;;1;41.96496024;4118;;7335736.71
2006;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;5.043854958;276246.93;70.22013875;;0.292199107;297.6489134;1;;44.83119864;2180;;385822.9
2006;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.21604216;1917768.11;72.01257313;;0.441244842;430.4058815;1;;78.87886866;9654;;1956887.7
2006;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;7.832365933;1018813.93;71.9565851;;0.383302157;333.2572927;1;;83.3678034;12984;;1111671.45
2006;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;7.655028164;56687.77;71.2228009;;0.389490065;381.3060289;1;;72.75118007;1043;;64900.6
2006;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;040308;9.006339472;313409.48;71.38272675;;0.374094058;358.1551801;;1;53.09996325;2876.5;;469391.28
2006;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;040309;7.812193106;221358.98;69.29290198;;0.340725792;298.9652941;;1;62.07780109;2294;;413589.95
2006;09-300389;ORCOPAMPA;  MUNICIPALIDAD DISTRITAL DE ORCOPAMPA;CASTILLA;AREQUIPA;040409;8.910435881;1145171.68;69.67608195;;0.358290518;351.6109576;;1;46.38193363;7676;;2054943.74
2006;04-300398;CALLALLI;  MUNICIPALIDAD DISTRITAL DE CALLALLI;CAYLLOMA;AREQUIPA;040504;5.875495366;188695.9;67.78961679;;0.320841723;308.2410503;1;;64.79325672;2882.5;;216802.6
2006;16-300410;TAPAY;  MUNICIPALIDAD DISTRITAL DE TAPAY;CAYLLOMA;AREQUIPA;040516;3.793906202;70553.71;67.68478094;;0.293401153;285.0050039;;1;99.94744034;754.5;;81878.59
2006;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;040603;7.08149841;1692483.6;65.69757159;;0.276194683;287.361384;;1;32.22530423;4246;;2117458.38
2006;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;040606;8.498396897;590978.37;71.52255723;;0.401485844;368.2584756;;1;81.11302818;4683.5;;684113.69
2006;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;050806;5.221957451;1962.43;71.23723455;;0.157463733;145.2441283;;1;5.61247774;1148;;3607.25
2006;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;051005;7.042675126;53191.48;69.50989755;;0.247817237;185.5012833;;1;30.66783777;3850.5;;277897.96
2006;08-300604;YONAN;  MUNICIPALIDAD DISTRITAL DE YONAN;CONTUMAZA;CAJAMARCA;060508;7.376708185;1025832.51;71.46803678;;0.341080277;315.1293833;1;;53.51301292;7823.5;;1101219.43
2006;09-300674;SEXI;  MUNICIPALIDAD DISTRITAL DE SEXI;SANTA CRUZ;CAJAMARCA;061309;6.348242164;73036.51;69.5447028;;0.263362675;170.2976356;1;;66.10527034;524.5;;73193.58
2006;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;080807;3.62975743;1092735.64;66.17741225;;0.190138948;153.2569924;;1;35.74250107;3107;;1676938.3
2006;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;090106;6.48977444;27279.49;64.96795985;;0.219740372;172.6782284;;1;25.12367903;3082.5;;56884.24
2006;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;090304;4.611635658;35118.67;66.5337201;;0.192271449;137.7867487;;1;32.71474816;3953.5;;343026.74
2006;09-300850;SAN PEDRO DE CORIS;  MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;CHURCAMPA;HUANCAVELICA;090509;6.990049416;21996.86;68.329944;;0.217291149;131.2613067;;1;36.88756982;6357.5;;34419.61
2006;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;2.975329703;14217.4;69.0669942;;0.152658416;141.6637018;1;;15.25687669;25527;;52560.82
2006;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;6.408375866;168824.7;69.43172854;;0.234155895;165.575553;;1;33.05409519;9632.5;;785448.07
2006;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;7.55971394;66926.37;71.4800923;;0.319481712;305.6564391;;1;37.98293771;952.5;;86607.32
2006;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;8.922275931;2054117.61;73.1515574;;0.399900248;357.6529166;;1;74.52953575;13475.5;;2563930.24
2006;05-300999;PARACAS;  MUNICIPALIDAD DISTRITAL DE PARACAS;PISCO;ICA;110505;10.0308457;182809.89;74.45346293;;0.386469142;348.1729787;1;;52.65268335;2733;1;225600.64
2006;07-301001;SAN CLEMENTE;  MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE;PISCO;ICA;110507;8.581168849;410072.91;74.12418938;;0.379861093;345.2227556;1;;59.57808701;18894.5;;512225.67
2006;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;7.21053837;11036.75;70.7842383;;0.314272;232.5061671;1;;69.61712245;2118;;41111.08
2006;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;7.704214003;13690.71;72.04482703;;0.331348224;285.2615981;;1;51.2406814;4086;;325330.09
2006;06-301057;CURICACA;  MUNICIPALIDAD DISTRITAL DE CURICACA;JAUJA;JUNIN;120406;6.69661373;20292.21;70.7113439;;0.307885268;240.3116545;1;;62.49195266;1893.5;;69736.07
2006;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.046333328;148589.89;69.8921979;;0.325710395;270.8189197;1;;63.46977007;4659.5;;219739.85
2006;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.23307207;765730.06;72.6811581;1;0.433128149;413.9162589;;;74.86920951;24569.5;;2857838.92
2006;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.340760457;115354.35;69.9908159;;0.333728754;288.7051631;;1;44.59190121;1942;;2222689.55
2006;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.562397646;52707.98;69.9790998;;0.312719994;255.9124269;1;;52.98358778;1296;;214567.82
2006;10-301117;YAULI;  MUNICIPALIDAD DISTRITAL DE YAULI;YAULI;JUNIN;120810;9.885781326;628273.34;72.06839858;;0.409938017;374.0053404;1;1;71.68337034;6365;;4876609.28
2006;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.66053258;258135.68;74.16125995;;0.402498565;365.1317824;1;;64.33606345;16910.5;;321273.58
2006;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;7.090843582;669122.72;69.93870498;;0.258233875;225.3621101;;1;23.8135417;7085;;1139229.57
2006;02-301206;LUCMA;  MUNICIPALIDAD DISTRITAL DE LUCMA;GRAN CHIMU;LA LIBERTAD;131102;4.869878122;210040.88;72.25623225;;0.214940777;204.0722127;1;;16.94941274;5052;;268456.57
2006;03-301211;GUADALUPITO;  MUNICIPALIDAD DISTRITAL DE GUADALUPITO;VIRU;LA LIBERTAD;131203;5.600040704;73885.33;73.70143148;;0.295599194;264.348324;1;;43.7844372;4818;;94051.1
2006;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.26743082;4.06;69.5169192;;0.313149979;286.6080482;1;;56.09030494;4848.5;;4.06
2006;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;11.21167988;162811.61;74.7877161;;0.475801162;497.3928116;1;;73.21316737;182295.5;;185894.36
2006;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;10.40082423;118815.4;74.40167268;;0.47793435;518.9436986;;;76.09264523;148455;1;128774.12
2006;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.729693935;269871.06;74.56266518;;0.457600429;491.280804;1;;70.7423364;56831;;309723.54
2006;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.552535885;287909.76;74.86293408;;0.438154433;450.9214102;1;;66.45766148;51312.5;;379282.75
2006;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.81532335;352110.43;74.6244045;;0.467410635;508.9076636;1;;74.10652859;357065;;463286.91
2006;02-301312;ASIA;  MUNICIPALIDAD DISTRITAL DE ASIA;CAÑETE;LIMA;150502;8.134639222;67420.6;74.2394974;;0.40830647;446.0110258;1;;57.73602863;5272;;210220.33
2006;05-301315;CHILCA;  MUNICIPALIDAD DISTRITAL DE CHILCA;CAÑETE;LIMA;150505;7.545936799;177176.48;74.43261425;;0.405258168;453.6474475;1;;57.42312058;15265.5;;299421.39
2006;06-301316;COAYLLO;  MUNICIPALIDAD DISTRITAL DE COAYLLO;CAÑETE;LIMA;150506;9.512372258;17845.05;72.4242106;;0.428738309;410.4854397;;1;88.85148759;1050.5;;29158.39
2006;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;7.879572581;2460520.05;74.73510488;;0.424119255;460.526746;;1;70.03654025;86607.5;;3330583.68
2006;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;7.839372412;61216.75;74.19887118;;0.392248168;394.9251079;;1;69.60301491;1143.5;;82914.34
2006;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;5.903900903;1206905.16;71.4028465;;0.390768691;491.320308;;1;64.75659887;6649.5;;2030443.94
2006;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.671403821;212246.68;71.60446523;;0.362300552;335.7133476;1;;71.88272046;4344;;289038.8
2006;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.311441235;252013.5;71.4839596;;0.420155491;434.9791599;;1;70.48411314;5129.5;;448091.69
2006;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;6.167106447;591158.05;74.1450075;;0.44403112;561.9696369;1;;83.5145599;55480;;781657.21
2006;01-301383;OYON;  MUNICIPALIDAD PROVINCIAL DE OYON;OYON;LIMA;150901;5.523779427;1451675.94;68.82435975;;0.344272798;411.1232922;1;1;56.81933567;11763.5;;2476210.81
2006;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;5.907015371;191265.66;67.8517253;;0.351238572;383.5266983;;1;73.34160726;1079.5;;477444.84
2006;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.017256948;4160790.67;72.2024945;;0.347023511;311.7810365;1;;64.43071299;3357.5;;5768630.77
2006;03-301500;PACOCHA;  MUNICIPALIDAD DISTRITAL DE PACOCHA;ILO;MOQUEGUA;180303;13.08398113;501205.23;73.3378742;1;0.566325588;676.5614232;;;94.98819706;5549.5;1;655962.63
2006;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;9.424900213;2718004.96;72.03936785;;0.347359961;256.7512161;;1;65.80063158;9356.5;;6559038.07
2006;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.057244912;3054412.16;71.00302783;;0.293150536;183.3999326;;1;70.89444451;14983;;6383062.65
2006;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;10.75675732;3780498.64;71.10058813;;0.386172337;292.1725641;;1;81.91727899;27162;;7814220.14
2006;01-301566;PAITA;  MUNICIPALIDAD PROVINCIAL DE PAITA;PAITA;PIURA;200501;8.565157147;224.28;72.1283012;;0.371202875;343.4055711;1;;60.45897349;65860.5;;8389779.78
2006;02-301567;AMOTAPE;  MUNICIPALIDAD DISTRITAL DE AMOTAPE;PAITA;PIURA;200502;6.203492856;39.09;71.01196118;;0.315380851;274.3912221;1;;57.70763053;2451;;1302102.86
2006;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.004558994;3026.34;69.7266503;;0.317643139;295.3244751;1;;46.56545744;28805.5;;7618439.56
2006;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;6.271007459;5117680.35;65.0867351;;0.259005694;200.1388269;;1;48.90631639;5775;;6924041.24
2006;04-301684;CARACOTO;  MUNICIPALIDAD DISTRITAL DE CARACOTO;SAN ROMAN;PUNO;211104;4.271518167;338110.74;67.98472155;;0.218478675;167.4776658;1;;45.92856169;7105.5;;408857.13
2006;06-301690;QUIACA;  MUNICIPALIDAD DISTRITAL DE QUIACA;SANDIA;PUNO;211206;5.554326832;151352.2;65.3530617;;0.208878502;154.2346832;;1;36.0212133;2251;;190927.26
2006;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.655835762;7484.89;72.83396408;;0.304456117;231.072869;1;;48.22367198;60747.5;;7955.49
2006;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.214694345;32839.46;73.21002625;;0.270315713;201.2480729;1;;43.03393893;33957;;33652.51
2006;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.297601754;269.45;71.45093565;;0.263550968;194.7602342;1;;42.83799139;1079.5;;278.51
2006;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.469428548;;72.20693795;;0.393821059;369.5170166;1;;82.11824199;8009;;1140373.11
2007;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;010701;6.55999486;1340.96;72.83;;0.30419845;277.0848247;1;;38.56774926;47336;;5540.58
2007;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;020201;8.472486629;1721226.36;66.75;;0.291909915;213.271471;;1;51.99402128;2036;;1725552.08
2007;08-300117;HUALLANCA;  MUNICIPALIDAD DISTRITAL DE HUALLANCA;BOLOGNESI;ANCASH;020508;7.722316251;8121244.51;70.27;;0.285472874;230.8841351;;1;36.09962289;8249;;8631585.73
2007;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;020607;5.202350601;1301578.63;71.8;;0.265763177;234.4582053;1;;36.91636653;1501;;1305744.13
2007;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;021007;4.193373121;30510560.94;70.79;;0.203666681;137.5336064;;1;42.02042549;3758;;30545646.87
2007;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;5.29741701;578270.33;73.61;;0.280306448;236.5759909;1;;44.86905818;2129;;690784.89
2007;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.41029751;4284520.89;73.94;;0.45107292;435.776867;1;;78.9866767;10672;;4341397.05
2007;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;8.157617974;3691274.39;73.43;;0.390605101;332.6937436;1;;83.48133282;16020;;3909317.58
2007;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;7.939118737;97039.12;74.73;;0.398345666;370.1250174;1;;72.78277686;806;;106855.38
2007;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;040308;9.200182187;663579.26;75.34;;0.379894492;341.0590442;;1;53.15246461;3846;;779255.42
2007;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;040309;8.051020316;424359.61;75.09;;0.338001568;253.1012829;;1;62.08226746;2509;;528500.91
2007;09-300389;ORCOPAMPA;  MUNICIPALIDAD DISTRITAL DE ORCOPAMPA;CASTILLA;AREQUIPA;040409;9.183447859;2167588.33;71.49;;0.360383694;337.8841727;;1;46.48191629;8318;;3879099.47
2007;04-300398;CALLALLI;  MUNICIPALIDAD DISTRITAL DE CALLALLI;CAYLLOMA;AREQUIPA;040504;6.085836942;337485.95;71.58;;0.30686437;242.3933796;1;;64.84538896;2511;;372945.31
2007;16-300410;TAPAY;  MUNICIPALIDAD DISTRITAL DE TAPAY;CAYLLOMA;AREQUIPA;040516;4.062955784;141548.71;70.88;;0.270522935;194.8928862;;1;99.96962454;671;;156505.03
2007;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;040603;7.372426;3235231.1;71.55;;0.241574782;160.928515;;1;32.24054894;3689;;3971524.97
2007;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;040606;8.714129823;1670958.03;72.37;;0.398541096;349.3168397;;1;81.20518548;3430;;1884260.98
2007;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;050806;5.227656275;23129.12;72.46;;0.145061313;116.4834896;;1;5.646019119;1166;;25647.47
2007;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;051005;7.158233333;185007.08;72.13;;0.252555523;183.4761611;;1;30.72104242;4021;;646856.41
2007;08-300604;YONAN;  MUNICIPALIDAD DISTRITAL DE YONAN;CONTUMAZA;CAJAMARCA;060508;7.537156207;2167603.22;72.04;;0.371593803;381.0177595;1;;53.80311126;7735;;2203264.07
2007;09-300674;SEXI;  MUNICIPALIDAD DISTRITAL DE SEXI;SANTA CRUZ;CAJAMARCA;061309;6.588574915;101134.75;72.46;;0.251334596;139.6029335;1;;66.34204339;515;;101176.27
2007;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;080807;3.780424336;4539325.8;69.17;;0.183069048;127.0184489;;1;35.7397375;2796;;5527087.05
2007;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;090106;6.84202855;416743;68.12;;0.220957718;158.2653177;;1;25.37670007;3032;;690205.63
