AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;IDH;INGRESO FAMILIAR;METODOS DE EXPLOTACION;POBLACION 18 AÑOS;POBLACION;TOTAL DE TRANSFERENCIAS
2008;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;7.91;1325208.42;76.66;0.37;401.49;1.00;38.08;1160.50;1525691.74
2008;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.15;7226883.47;77.72;0.51;606.53;1.00;67.93;12886.00;9668222.03
2008;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;9.13;3590786.51;78.16;0.44;430.78;1.00;74.72;14108.00;4237996.32
2008;05-300999;PARACAS;  MUNICIPALIDAD DISTRITAL DE PARACAS;PISCO;ICA;110505;10.08;509182.58;75.71;0.43;474.96;2.00;52.84;4565.00;555339.13
2008;07-301001;SAN CLEMENTE;  MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE;PISCO;ICA;110507;8.85;1205296.73;75.55;0.42;433.14;1.00;59.79;19897.50;1403073.48
2008;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.61;110681.53;72.08;0.28;196.63;2.00;65.49;1654.00;137075.06
2008;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;7.48;131121.74;71.49;0.31;212.60;1.00;69.66;2045.50;158383.83
2008;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;7.97;542706.48;72.55;0.39;465.24;1.00;51.24;2617.00;868152.77
2008;06-301057;CURICACA;  MUNICIPALIDAD DISTRITAL DE CURICACA;JAUJA;JUNIN;120406;6.94;173290.54;69.98;0.34;308.73;1.00;62.50;1761.50;204667.57
2008;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.36;450581.99;72.85;0.36;339.84;1.00;63.49;3778.50;567511.91
2008;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.46;7721526.73;73.82;0.51;633.40;1.00;74.98;17912.00;9216753.81
2008;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.71;4543253.58;73.98;0.40;459.73;1.00;44.60;1667.50;6303812.14
2008;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.86;1584771.44;73.95;0.36;346.61;1.00;52.99;1293.50;1815128.39
2008;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.09;5928016.48;74.81;0.49;673.54;2.00;59.65;5297.50;7206983.80
2008;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.38;2403849.23;74.72;0.34;318.89;1.00;50.05;2026.50;2735255.65
2008;10-301117;YAULI;  MUNICIPALIDAD DISTRITAL DE YAULI;YAULI;JUNIN;120810;10.21;6498533.63;73.81;0.49;612.42;2.00;71.76;5907.50;10430273.33
2008;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.57;13943506.40;73.16;0.18;152.26;1.00;16.14;26859.00;14195397.46
2008;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.83;1219082.21;76.50;0.46;514.25;1.00;64.59;16457.00;1331035.10
2008;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.60;4390989.04;70.54;0.30;320.12;2.00;24.63;17590.50;6487699.89
2008;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;7.16;2335090.77;70.46;0.29;295.60;1.00;23.87;7766.50;3158466.96
2008;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.42;12652171.88;70.41;0.25;200.42;1.00;38.25;54932.00;13098790.26
2008;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.32;3325929.83;73.28;0.28;272.76;1.00;26.72;6987.00;4046740.55
2008;02-301206;LUCMA;  MUNICIPALIDAD DISTRITAL DE LUCMA;GRAN CHIMU;LA LIBERTAD;131102;5.10;653929.25;72.25;0.20;155.07;1.00;16.97;6056.50;713886.37
2008;03-301211;GUADALUPITO;  MUNICIPALIDAD DISTRITAL DE GUADALUPITO;VIRU;LA LIBERTAD;131203;5.99;466989.58;74.68;0.33;323.28;1.00;43.99;6849.50;514285.20
2008;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.39;;69.07;0.31;286.37;1.00;56.20;4219.00;0.00
2008;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;10.76;471466.36;76.49;0.50;573.12;1.00;73.24;230231.50;518048.24
2008;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;10.61;542365.73;76.77;0.52;634.87;1.00;76.12;179666.50;576208.77
2008;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.92;536370.87;76.58;0.50;623.18;1.00;70.77;67330.50;617869.85
2008;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.77;633610.56;76.36;0.47;548.01;1.00;66.48;78105.00;678096.39
2008;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;10.02;636132.90;76.80;0.51;611.93;1.00;74.13;395132.50;900591.99
2008;02-301312;ASIA;  MUNICIPALIDAD DISTRITAL DE ASIA;CAÑETE;LIMA;150502;8.71;1173067.06;76.56;0.45;539.26;1.00;57.75;7127.00;1496918.34
2008;05-301315;CHILCA;  MUNICIPALIDAD DISTRITAL DE CHILCA;CAÑETE;LIMA;150505;8.81;1518508.90;76.91;0.46;579.32;1.00;57.45;14945.00;2015073.29
2008;06-301316;COAYLLO;  MUNICIPALIDAD DISTRITAL DE COAYLLO;CAÑETE;LIMA;150506;8.88;192250.26;77.67;0.43;386.14;1.00;88.87;1057.50;251167.43
2008;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;8.57;9854210.86;77.10;0.45;509.97;1.00;70.06;91646.00;11952997.00
2008;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;8.15;215138.14;76.17;0.38;323.15;1.00;69.63;1265.50;253356.28
2008;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;8.14;8018786.88;71.73;0.48;784.92;1.00;64.77;7363.50;10282590.63
2008;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;8.08;2397571.54;72.12;0.31;199.19;1.00;71.89;4744.50;2606393.00
2008;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.65;2551069.45;71.35;0.45;523.93;1.00;70.51;5309.50;2790086.08
2008;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;8.97;2739187.54;75.80;0.51;652.59;1.00;83.55;56629.50;3297981.29
2008;01-301383;OYON;  MUNICIPALIDAD PROVINCIAL DE OYON;OYON;LIMA;150901;7.38;6990102.61;74.10;0.40;473.34;2.00;56.84;13231.00;11643121.70
2008;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;7.95;962530.26;71.97;0.43;516.82;1.00;73.36;940.50;1486262.65
2008;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.16;14482447.59;75.79;0.40;438.65;1.00;66.49;5004.00;20051167.69
2008;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.69;28654831.06;75.90;0.54;798.21;1.00;71.89;6532.50;53712048.58
2008;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.35;3370491.15;76.73;0.39;407.90;1.00;64.73;2927.50;4915407.83
2008;03-301500;PACOCHA;  MUNICIPALIDAD DISTRITAL DE PACOCHA;ILO;MOQUEGUA;180303;13.29;493022.51;75.69;0.68;1132.10;2.00;96.38;4269.00;647101.55
2008;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;9.74;25066797.10;71.73;0.44;544.30;1.00;66.17;10859.50;29468411.57
2008;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.44;19426407.62;72.40;0.34;277.20;1.00;71.15;11075.50;22502283.17
2008;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.03;20985774.34;73.12;0.47;539.54;1.00;75.12;13480.50;25528521.96
2008;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;9.92;10230184.69;73.34;0.45;508.86;1.00;70.86;6078.00;12674417.51
2008;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;11.15;25765323.66;73.36;0.46;461.99;1.00;82.87;30038.00;28730107.02
2008;01-301566;PAITA;  MUNICIPALIDAD PROVINCIAL DE PAITA;PAITA;PIURA;200501;8.88;455.12;73.96;0.46;571.37;1.00;60.50;76749.00;17624636.94
2008;02-301567;AMOTAPE;  MUNICIPALIDAD DISTRITAL DE AMOTAPE;PAITA;PIURA;200502;6.62;129.88;73.91;0.37;398.40;1.00;57.71;2331.00;518785.78
2008;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.39;1815.80;69.61;0.37;445.50;1.00;46.56;34972.00;12977324.00
2008;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.70;287989.77;70.13;0.29;269.64;1.00;43.90;2768.00;780494.17
2008;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.37;685826.91;69.81;0.30;264.06;1.00;52.04;7780.50;966115.79
2008;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;6.53;5273223.66;67.24;0.31;324.09;1.00;49.05;4977.50;12630651.67
2008;04-301684;CARACOTO;  MUNICIPALIDAD DISTRITAL DE CARACOTO;SAN ROMAN;PUNO;211104;4.56;438967.19;70.44;0.22;161.77;1.00;45.97;6068.00;635124.68
2008;06-301690;QUIACA;  MUNICIPALIDAD DISTRITAL DE QUIACA;SANDIA;PUNO;211206;5.82;185705.69;67.47;0.19;113.31;1.00;36.08;2289.00;252330.26
2008;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.85;14183.43;73.32;0.36;369.39;1.00;48.37;68829.50;14656.96
2008;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.50;66824.41;74.43;0.32;313.53;1.00;43.22;37736.00;68290.52
2008;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.50;275.63;72.24;0.30;264.06;1.00;42.96;808.00;286.23
2008;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.14;3695323.07;74.53;0.32;258.78;1.00;59.27;1574.50;4138937.37
2008;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;11.01;125846782.10;73.43;0.58;959.91;1.00;74.81;4246.50;149222772.20
2008;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.73;;76.75;0.44;459.35;1.00;82.72;8247.50;1166000.76
2009;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.73;12443.71;73.18;0.35;406.41;1.00;38.49;49766.50;13665.24
2009;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;5.33;7942205.43;73.10;0.30;277.03;1.00;48.73;4552.50;7944899.70
2009;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.55;817041.41;65.52;0.32;286.26;1.00;52.04;2029.00;818862.32
2009;08-300117;HUALLANCA;  MUNICIPALIDAD DISTRITAL DE HUALLANCA;BOLOGNESI;ANCASH;20508;7.83;3484320.80;69.68;0.33;368.94;1.00;36.15;8357.00;3806976.01
2009;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;20607;5.34;567588.91;73.92;0.30;304.14;1.00;36.95;1538.50;573273.76
2009;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;21007;4.32;15060130.66;71.93;0.21;146.41;1.00;42.05;3755.00;15064803.49
2009;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.44;113112167.60;72.01;0.32;334.51;1.00;33.97;13951.00;113126597.80
2009;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;5.70;28430.40;65.05;0.21;225.07;1.00;14.77;1525.00;29564.59
2009;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;4.67;113221.18;72.91;0.20;146.46;1.00;22.40;7973.00;117736.22
2009;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;40119;5.44;1938923.43;75.31;0.30;276.97;1.00;44.85;2172.50;2152988.67
2009;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;40124;10.55;21608551.93;75.21;0.50;588.53;1.00;78.93;11073.50;21777397.68
2009;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.64;17923646.75;75.00;0.46;454.99;1.00;94.09;1066.00;17958195.82
2009;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;40128;8.39;15188684.27;74.27;0.43;435.97;1.00;83.45;17601.50;15760016.46
2009;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.02;382436.56;76.68;0.44;479.81;1.00;72.76;787.00;410978.90
2009;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;10.13;2490780.14;77.13;0.44;517.97;2.00;47.45;5506.50;2697858.34
2009;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;40308;9.28;1637758.03;77.45;0.43;484.39;1.00;53.12;4138.00;1822339.97
2009;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;40309;8.08;1407006.12;78.25;0.39;345.65;1.00;62.08;2662.50;1584592.35
2009;09-300389;ORCOPAMPA;  MUNICIPALIDAD DISTRITAL DE ORCOPAMPA;CASTILLA;AREQUIPA;40409;9.28;1820626.47;72.67;0.42;536.32;1.00;46.42;8629.00;4657928.65
2009;04-300398;CALLALLI;  MUNICIPALIDAD DISTRITAL DE CALLALLI;CAYLLOMA;AREQUIPA;40504;6.15;1247933.28;73.65;0.34;295.19;1.00;64.82;2436.00;1348172.66
2009;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;6.93;1706933.74;72.86;0.30;321.55;2.00;24.25;3911.00;2053586.87
2009;16-300410;TAPAY;  MUNICIPALIDAD DISTRITAL DE TAPAY;CAYLLOMA;AREQUIPA;40516;4.12;323565.24;72.52;0.27;194.89;1.00;99.98;653.00;349552.95
2009;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;40603;7.36;2390708.45;74.66;0.31;301.47;1.00;32.23;3626.50;5022169.78
2009;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;40606;8.86;1268342.17;72.87;0.46;535.57;1.00;81.17;3335.00;1684068.24
2009;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.79;2525085.51;73.80;0.39;388.96;1.00;60.90;5141.00;3349458.03
2009;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.54;15493.16;69.97;0.24;176.35;1.00;37.27;2300.00;25242.02
2009;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.16;50152.96;64.60;0.24;208.16;1.00;36.50;2931.50;167713.16
2009;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;5.33;10273.13;69.89;0.16;148.29;1.00;5.68;1173.00;16737.36
2009;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;51005;7.28;290861.70;71.95;0.30;316.29;1.00;30.77;4028.00;471091.09
2009;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.51;37831606.31;72.12;0.45;549.58;1.00;60.81;202560.00;38285615.55
2009;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.67;15125426.47;72.99;0.20;181.52;2.00;21.35;23814.50;15283733.42
2009;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.64;1816163.06;74.49;0.18;161.86;1.00;12.97;25301.00;1938610.01
2009;08-300604;YONAN;  MUNICIPALIDAD DISTRITAL DE YONAN;CONTUMAZA;CAJAMARCA;60508;7.66;1021244.33;72.22;0.43;569.81;1.00;53.82;7944.50;1088731.27
2009;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.66;1377402.17;74.64;0.23;194.12;1.00;25.65;17262.50;5140184.64
2009;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.15;374134.46;73.32;0.22;177.73;1.00;31.72;4529.00;399358.84
2009;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.39;229589.35;74.33;0.22;159.85;1.00;31.55;3467.50;245068.26
2009;09-300674;SEXI;  MUNICIPALIDAD DISTRITAL DE SEXI;SANTA CRUZ;CAJAMARCA;61309;6.71;51812.49;73.04;0.30;231.40;1.00;66.50;536.00;55305.75
2009;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.75;261311.67;69.44;0.15;97.90;1.00;27.77;4516.50;1780301.95
2009;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.07;565066.99;68.04;0.22;175.49;1.00;26.53;8193.50;3776011.71
2009;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;7.88;25945570.97;68.90;0.37;378.74;1.00;63.84;30899.00;32969206.22
2009;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.86;1847070.38;69.51;0.21;166.46;1.00;35.76;2854.50;2903170.60
2009;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;90106;6.92;212564.43;66.34;0.29;378.77;1.00;25.27;3031.50;416730.38
2009;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;90304;5.11;48619.82;67.22;0.24;231.44;1.00;32.81;3344.50;423196.33
2009;09-300850;SAN PEDRO DE CORIS;  MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;CHURCAMPA;HUANCAVELICA;90509;7.32;1384133.70;67.01;0.30;355.71;1.00;37.06;3999.50;1803461.38
2009;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.22;40367.18;68.56;0.26;395.74;1.00;15.47;2009.50;518198.76
2009;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.16;41730.66;73.05;0.18;196.07;1.00;15.30;25575.00;56284.04
2009;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;6.60;324223.28;70.48;0.27;226.34;1.00;33.12;10009.50;577896.22
2009;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;7.91;1678716.28;76.66;0.37;401.49;1.00;38.08;1160.50;1688783.40
2009;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.15;12068334.00;77.72;0.51;606.53;1.00;67.93;12886.00;13957307.18
2009;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;9.13;5975517.55;78.16;0.44;430.78;1.00;74.72;14108.00;6417700.02
2009;05-300999;PARACAS;  MUNICIPALIDAD DISTRITAL DE PARACAS;PISCO;ICA;110505;10.08;945839.90;75.71;0.43;474.96;2.00;52.84;4565.00;1004201.95
2009;07-301001;SAN CLEMENTE;  MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE;PISCO;ICA;110507;8.85;1980493.01;75.55;0.42;433.14;1.00;59.79;19897.50;2122679.14
2009;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.61;172550.31;72.08;0.28;196.63;2.00;65.49;1654.00;352437.46
2009;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;7.48;45088.86;71.49;0.31;212.60;1.00;69.66;2045.50;68453.84
2009;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;7.97;43170.72;72.55;0.39;465.24;1.00;51.24;2617.00;167486.60
2009;06-301057;CURICACA;  MUNICIPALIDAD DISTRITAL DE CURICACA;JAUJA;JUNIN;120406;6.94;51189.82;69.98;0.34;308.73;1.00;62.50;1761.50;71873.31
2009;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.36;311597.89;72.85;0.36;339.84;1.00;63.49;3778.50;409669.30
2009;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.46;2307738.95;73.82;0.51;633.40;1.00;74.98;17912.00;3447283.61
2009;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.71;1531836.78;73.98;0.40;459.73;1.00;44.60;1667.50;2842985.09
2009;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.86;474458.58;73.95;0.36;346.61;1.00;52.99;1293.50;708839.51
2009;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.09;1543475.11;74.81;0.49;673.54;2.00;59.65;5297.50;3119846.78
2009;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.38;719274.92;74.72;0.34;318.89;1.00;50.05;2026.50;1092788.17
2009;10-301117;YAULI;  MUNICIPALIDAD DISTRITAL DE YAULI;YAULI;JUNIN;120810;10.21;2863921.01;73.81;0.49;612.42;2.00;71.76;5907.50;5252435.97
2009;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.57;21469389.99;73.16;0.18;152.26;1.00;16.14;26859.00;21713664.89
2009;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.83;1621892.24;76.50;0.46;514.25;1.00;64.59;16457.00;1742046.53
2009;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.60;5400125.22;70.54;0.30;320.12;2.00;24.63;17590.50;8044734.23
2009;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;7.16;2967211.82;70.46;0.29;295.60;1.00;23.87;7766.50;4135315.90
2009;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.42;18872929.69;70.41;0.25;200.42;1.00;38.25;54932.00;19484469.20
2009;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.32;4701873.95;73.28;0.28;272.76;1.00;26.72;6987.00;5544777.28
